"evt","SOA","Latency","Offset","evt_num","evt_fin","note"
"DIN6",500,402364,500,6,"loc1","1 = left?"
"DIN1",500,402864,500,1,"stand",NA
"DIN3",500,403364,500,3,"freq2","2 = down?"
"DIN1",500,403864,500,1,"stand",NA
"DIN9",500,404364,500,9,"novel",NA
"DIN1",500,404864,500,1,"stand",NA
"DIN2",500,405364,500,2,"freq1","1 = up?"
"DIN1",500,405864,500,1,"stand",NA
"DIN4",500,406364,500,4,"int",NA
"DIN1",500,406864,500,1,"stand",NA
"DIN7",500,407364,500,7,"loc2","2 = right?"
"DIN1",500,407864,500,1,"stand",NA
"DIN8",500,408364,500,8,"gap",NA
"DIN1",500,408864,500,1,"stand",NA
"DIN5",500,409364,500,5,"dur",NA
"DIN1",501,409865,501,1,"stand",NA
"DIN8",500,410365,500,8,"gap",NA
"DIN1",500,410865,500,1,"stand",NA
"DIN9",500,411365,500,9,"novel",NA
"DIN1",500,411865,500,1,"stand",NA
"DIN4",500,412365,500,4,"int",NA
"DIN1",500,412865,500,1,"stand",NA
"DIN5",500,413365,500,5,"dur",NA
"DIN1",500,413865,500,1,"stand",NA
"DIN3",500,414365,500,3,"freq2","2 = down?"
"DIN1",500,414865,500,1,"stand",NA
"DIN4",500,415365,500,4,"int",NA
"DIN1",500,415865,500,1,"stand",NA
"DIN8",500,416365,500,8,"gap",NA
"DIN1",500,416865,500,1,"stand",NA
"DIN5",500,417365,500,5,"dur",NA
"DIN1",500,417865,500,1,"stand",NA
"DIN7",500,418365,500,7,"loc2","2 = right?"
"DIN1",500,418865,500,1,"stand",NA
"DIN8",500,419365,500,8,"gap",NA
"DIN1",500,419865,500,1,"stand",NA
"DIN6",500,420365,500,6,"loc1","1 = left?"
"DIN1",500,420865,500,1,"stand",NA
"DIN4",500,421365,500,4,"int",NA
"DIN1",500,421865,500,1,"stand",NA
"DIN8",500,422365,500,8,"gap",NA
"DIN1",500,422865,500,1,"stand",NA
"DIN5",500,423365,500,5,"dur",NA
"DIN1",500,423865,500,1,"stand",NA
"DIN6",500,424365,500,6,"loc1","1 = left?"
"DIN1",500,424865,500,1,"stand",NA
"DIN9",501,425366,501,9,"novel",NA
"DIN1",500,425866,500,1,"stand",NA
"DIN4",500,426366,500,4,"int",NA
"DIN1",500,426866,500,1,"stand",NA
"DIN9",500,427366,500,9,"novel",NA
"DIN1",500,427866,500,1,"stand",NA
"DIN2",500,428366,500,2,"freq1","1 = up?"
"DIN1",500,428866,500,1,"stand",NA
"DIN5",500,429366,500,5,"dur",NA
"DIN1",500,429866,500,1,"stand",NA
"DIN9",500,430366,500,9,"novel",NA
"DIN1",500,430866,500,1,"stand",NA
"DIN3",500,431366,500,3,"freq2","2 = down?"
"DIN1",500,431866,500,1,"stand",NA
"DIN6",500,432366,500,6,"loc1","1 = left?"
"DIN1",500,432866,500,1,"stand",NA
"DIN2",500,433366,500,2,"freq1","1 = up?"
"DIN1",500,433866,500,1,"stand",NA
"DIN7",500,434366,500,7,"loc2","2 = right?"
"DIN1",500,434866,500,1,"stand",NA
"DIN3",500,435366,500,3,"freq2","2 = down?"
"DIN1",500,435866,500,1,"stand",NA
"DIN8",500,436366,500,8,"gap",NA
"DIN1",500,436866,500,1,"stand",NA
"DIN5",500,437366,500,5,"dur",NA
"DIN1",500,437866,500,1,"stand",NA
"DIN6",500,438366,500,6,"loc1","1 = left?"
"DIN1",500,438866,500,1,"stand",NA
"DIN2",500,439366,500,2,"freq1","1 = up?"
"DIN1",500,439866,500,1,"stand",NA
"DIN9",500,440366,500,9,"novel",NA
"DIN1",501,440867,501,1,"stand",NA
"DIN8",500,441367,500,8,"gap",NA
"DIN1",500,441867,500,1,"stand",NA
"DIN9",500,442367,500,9,"novel",NA
"DIN1",500,442867,500,1,"stand",NA
"DIN4",500,443367,500,4,"int",NA
"DIN1",500,443867,500,1,"stand",NA
"DIN6",500,444367,500,6,"loc1","1 = left?"
"DIN1",500,444867,500,1,"stand",NA
"DIN9",500,445367,500,9,"novel",NA
"DIN1",500,445867,500,1,"stand",NA
"DIN5",500,446367,500,5,"dur",NA
"DIN1",500,446867,500,1,"stand",NA
"DIN4",500,447367,500,4,"int",NA
"DIN1",500,447867,500,1,"stand",NA
"DIN9",500,448367,500,9,"novel",NA
"DIN1",500,448867,500,1,"stand",NA
"DIN2",500,449367,500,2,"freq1","1 = up?"
"DIN1",500,449867,500,1,"stand",NA
"DIN4",500,450367,500,4,"int",NA
"DIN1",500,450867,500,1,"stand",NA
"DIN7",500,451367,500,7,"loc2","2 = right?"
"DIN1",500,451867,500,1,"stand",NA
"DIN4",500,452367,500,4,"int",NA
"DIN1",500,452867,500,1,"stand",NA
"DIN5",500,453367,500,5,"dur",NA
"DIN1",500,453867,500,1,"stand",NA
"DIN8",500,454367,500,8,"gap",NA
"DIN1",500,454867,500,1,"stand",NA
"DIN3",500,455367,500,3,"freq2","2 = down?"
"DIN1",500,455867,500,1,"stand",NA
"DIN8",501,456368,501,8,"gap",NA
"DIN1",500,456868,500,1,"stand",NA
"DIN5",500,457368,500,5,"dur",NA
"DIN1",500,457868,500,1,"stand",NA
"DIN9",500,458368,500,9,"novel",NA
"DIN1",500,458868,500,1,"stand",NA
"DIN8",500,459368,500,8,"gap",NA
"DIN1",500,459868,500,1,"stand",NA
"DIN2",500,460368,500,2,"freq1","1 = up?"
"DIN1",500,460868,500,1,"stand",NA
"DIN6",500,461368,500,6,"loc1","1 = left?"
"DIN1",500,461868,500,1,"stand",NA
"DIN4",500,462368,500,4,"int",NA
"DIN1",500,462868,500,1,"stand",NA
"DIN3",500,463368,500,3,"freq2","2 = down?"
"DIN1",500,463868,500,1,"stand",NA
"DIN5",500,464368,500,5,"dur",NA
"DIN1",500,464868,500,1,"stand",NA
"DIN4",500,465368,500,4,"int",NA
"DIN1",500,465868,500,1,"stand",NA
"DIN3",500,466368,500,3,"freq2","2 = down?"
"DIN1",500,466868,500,1,"stand",NA
"DIN5",500,467368,500,5,"dur",NA
"DIN1",500,467868,500,1,"stand",NA
"DIN7",500,468368,500,7,"loc2","2 = right?"
"DIN1",500,468868,500,1,"stand",NA
"DIN2",500,469368,500,2,"freq1","1 = up?"
"DIN1",500,469868,500,1,"stand",NA
"DIN9",500,470368,500,9,"novel",NA
"DIN1",500,470868,500,1,"stand",NA
"DIN6",500,471368,500,6,"loc1","1 = left?"
"DIN1",500,471868,500,1,"stand",NA
"DIN4",501,472369,501,4,"int",NA
"DIN1",500,472869,500,1,"stand",NA
"DIN9",500,473369,500,9,"novel",NA
"DIN1",500,473869,500,1,"stand",NA
"DIN8",500,474369,500,8,"gap",NA
"DIN1",500,474869,500,1,"stand",NA
"DIN5",500,475369,500,5,"dur",NA
"DIN1",500,475869,500,1,"stand",NA
"DIN4",500,476369,500,4,"int",NA
"DIN1",500,476869,500,1,"stand",NA
"DIN8",500,477369,500,8,"gap",NA
"DIN1",500,477869,500,1,"stand",NA
"DIN6",500,478369,500,6,"loc1","1 = left?"
"DIN1",500,478869,500,1,"stand",NA
"DIN5",500,479369,500,5,"dur",NA
"DIN1",500,479869,500,1,"stand",NA
"DIN8",500,480369,500,8,"gap",NA
"DIN1",500,480869,500,1,"stand",NA
"DIN9",500,481369,500,9,"novel",NA
"DIN1",500,481869,500,1,"stand",NA
"DIN2",500,482369,500,2,"freq1","1 = up?"
"DIN1",500,482869,500,1,"stand",NA
"DIN4",500,483369,500,4,"int",NA
"DIN1",500,483869,500,1,"stand",NA
"DIN2",500,484369,500,2,"freq1","1 = up?"
"DIN1",500,484869,500,1,"stand",NA
"DIN8",500,485369,500,8,"gap",NA
"DIN1",500,485869,500,1,"stand",NA
"DIN5",500,486369,500,5,"dur",NA
"DIN1",500,486869,500,1,"stand",NA
"DIN6",500,487369,500,6,"loc1","1 = left?"
"DIN1",501,487870,501,1,"stand",NA
"DIN9",500,488370,500,9,"novel",NA
"DIN1",500,488870,500,1,"stand",NA
"DIN8",500,489370,500,8,"gap",NA
"DIN1",500,489870,500,1,"stand",NA
"DIN5",500,490370,500,5,"dur",NA
"DIN1",500,490870,500,1,"stand",NA
"DIN9",500,491370,500,9,"novel",NA
"DIN1",500,491870,500,1,"stand",NA
"DIN4",500,492370,500,4,"int",NA
"DIN1",500,492870,500,1,"stand",NA
"DIN9",500,493370,500,9,"novel",NA
"DIN1",500,493870,500,1,"stand",NA
"DIN5",500,494370,500,5,"dur",NA
"DIN1",500,494870,500,1,"stand",NA
"DIN7",500,495370,500,7,"loc2","2 = right?"
"DIN1",500,495870,500,1,"stand",NA
"DIN5",500,496370,500,5,"dur",NA
"DIN1",500,496870,500,1,"stand",NA
"DIN7",500,497370,500,7,"loc2","2 = right?"
"DIN1",500,497870,500,1,"stand",NA
"DIN9",500,498370,500,9,"novel",NA
"DIN1",500,498870,500,1,"stand",NA
"DIN2",500,499370,500,2,"freq1","1 = up?"
"DIN1",500,499870,500,1,"stand",NA
"DIN7",500,500370,500,7,"loc2","2 = right?"
"DIN1",500,500870,500,1,"stand",NA
"DIN4",500,501370,500,4,"int",NA
"DIN1",500,501870,500,1,"stand",NA
"DIN8",500,502370,500,8,"gap",NA
"DIN1",500,502870,500,1,"stand",NA
"DIN4",501,503371,501,4,"int",NA
"DIN1",500,503871,500,1,"stand",NA
"DIN2",500,504371,500,2,"freq1","1 = up?"
"DIN1",500,504871,500,1,"stand",NA
"DIN8",500,505371,500,8,"gap",NA
"DIN1",500,505871,500,1,"stand",NA
"DIN9",500,506371,500,9,"novel",NA
"DIN1",500,506871,500,1,"stand",NA
"DIN4",500,507371,500,4,"int",NA
"DIN1",500,507871,500,1,"stand",NA
"DIN9",500,508371,500,9,"novel",NA
"DIN1",500,508871,500,1,"stand",NA
"DIN2",500,509371,500,2,"freq1","1 = up?"
"DIN1",500,509871,500,1,"stand",NA
"DIN8",500,510371,500,8,"gap",NA
"DIN1",500,510871,500,1,"stand",NA
"DIN4",500,511371,500,4,"int",NA
"DIN1",500,511871,500,1,"stand",NA
"DIN7",500,512371,500,7,"loc2","2 = right?"
"DIN1",500,512871,500,1,"stand",NA
"DIN4",500,513371,500,4,"int",NA
"DIN1",500,513871,500,1,"stand",NA
"DIN5",500,514371,500,5,"dur",NA
"DIN1",500,514871,500,1,"stand",NA
"DIN6",500,515371,500,6,"loc1","1 = left?"
"DIN1",500,515871,500,1,"stand",NA
"DIN2",500,516371,500,2,"freq1","1 = up?"
"DIN1",500,516871,500,1,"stand",NA
"DIN5",500,517371,500,5,"dur",NA
"DIN1",500,517871,500,1,"stand",NA
"DIN9",500,518371,500,9,"novel",NA
"DIN1",500,518871,500,1,"stand",NA
"DIN2",500,519371,500,2,"freq1","1 = up?"
"DIN1",500,519871,500,1,"stand",NA
"DIN8",500,520371,500,8,"gap",NA
"DIN1",500,520871,500,1,"stand",NA
"DIN7",500,521371,500,7,"loc2","2 = right?"
"DIN1",500,521871,500,1,"stand",NA
"DIN9",500,522371,500,9,"novel",NA
"DIN1",500,522871,500,1,"stand",NA
"DIN5",500,523371,500,5,"dur",NA
"DIN1",500,523871,500,1,"stand",NA
"DIN7",501,524372,501,7,"loc2","2 = right?"
"DIN1",500,524872,500,1,"stand",NA
"DIN4",500,525372,500,4,"int",NA
"DIN1",500,525872,500,1,"stand",NA
"DIN8",500,526372,500,8,"gap",NA
"DIN1",500,526872,500,1,"stand",NA
"DIN5",500,527372,500,5,"dur",NA
"DIN1",500,527872,500,1,"stand",NA
"DIN8",500,528372,500,8,"gap",NA
"DIN1",500,528872,500,1,"stand",NA
"DIN3",500,529372,500,3,"freq2","2 = down?"
"DIN1",500,529872,500,1,"stand",NA
"DIN4",500,530372,500,4,"int",NA
"DIN1",500,530872,500,1,"stand",NA
"DIN2",500,531372,500,2,"freq1","1 = up?"
"DIN1",500,531872,500,1,"stand",NA
"DIN4",500,532372,500,4,"int",NA
"DIN1",500,532872,500,1,"stand",NA
"DIN8",500,533372,500,8,"gap",NA
"DIN1",500,533872,500,1,"stand",NA
"DIN2",500,534372,500,2,"freq1","1 = up?"
"DIN1",500,534872,500,1,"stand",NA
"DIN4",501,535373,501,4,"int",NA
"DIN1",500,535873,500,1,"stand",NA
"DIN9",500,536373,500,9,"novel",NA
"DIN1",500,536873,500,1,"stand",NA
"DIN7",500,537373,500,7,"loc2","2 = right?"
"DIN1",500,537873,500,1,"stand",NA
"DIN8",500,538373,500,8,"gap",NA
"DIN1",500,538873,500,1,"stand",NA
"DIN9",500,539373,500,9,"novel",NA
"DIN1",500,539873,500,1,"stand",NA
"DIN8",500,540373,500,8,"gap",NA
"DIN1",500,540873,500,1,"stand",NA
"DIN9",500,541373,500,9,"novel",NA
"DIN1",500,541873,500,1,"stand",NA
"DIN5",500,542373,500,5,"dur",NA
"DIN1",500,542873,500,1,"stand",NA
"DIN4",500,543373,500,4,"int",NA
"DIN1",500,543873,500,1,"stand",NA
"DIN3",500,544373,500,3,"freq2","2 = down?"
"DIN1",500,544873,500,1,"stand",NA
"DIN6",500,545373,500,6,"loc1","1 = left?"
"DIN1",500,545873,500,1,"stand",NA
"DIN5",500,546373,500,5,"dur",NA
"DIN1",500,546873,500,1,"stand",NA
"DIN2",500,547373,500,2,"freq1","1 = up?"
"DIN1",500,547873,500,1,"stand",NA
"DIN7",500,548373,500,7,"loc2","2 = right?"
"DIN1",500,548873,500,1,"stand",NA
"DIN5",500,549373,500,5,"dur",NA
"DIN1",500,549873,500,1,"stand",NA
"DIN8",500,550373,500,8,"gap",NA
"DIN1",501,550874,501,1,"stand",NA
"DIN5",500,551374,500,5,"dur",NA
"DIN1",500,551874,500,1,"stand",NA
"DIN7",500,552374,500,7,"loc2","2 = right?"
"DIN1",500,552874,500,1,"stand",NA
"DIN9",500,553374,500,9,"novel",NA
"DIN1",500,553874,500,1,"stand",NA
"DIN4",500,554374,500,4,"int",NA
"DIN1",500,554874,500,1,"stand",NA
"DIN7",500,555374,500,7,"loc2","2 = right?"
"DIN1",500,555874,500,1,"stand",NA
"DIN3",500,556374,500,3,"freq2","2 = down?"
"DIN1",500,556874,500,1,"stand",NA
"DIN4",500,557374,500,4,"int",NA
"DIN1",500,557874,500,1,"stand",NA
"DIN2",500,558374,500,2,"freq1","1 = up?"
"DIN1",500,558874,500,1,"stand",NA
"DIN6",500,559374,500,6,"loc1","1 = left?"
"DIN1",500,559874,500,1,"stand",NA
"DIN2",500,560374,500,2,"freq1","1 = up?"
"DIN1",500,560874,500,1,"stand",NA
"DIN4",500,561374,500,4,"int",NA
"DIN1",500,561874,500,1,"stand",NA
"DIN5",500,562374,500,5,"dur",NA
"DIN1",500,562874,500,1,"stand",NA
"DIN6",500,563374,500,6,"loc1","1 = left?"
"DIN1",500,563874,500,1,"stand",NA
"DIN9",500,564374,500,9,"novel",NA
"DIN1",500,564874,500,1,"stand",NA
"DIN8",500,565374,500,8,"gap",NA
"DIN1",501,565875,501,1,"stand",NA
"DIN5",500,566375,500,5,"dur",NA
"DIN1",500,566875,500,1,"stand",NA
"DIN6",500,567375,500,6,"loc1","1 = left?"
"DIN1",500,567875,500,1,"stand",NA
"DIN5",500,568375,500,5,"dur",NA
"DIN1",500,568875,500,1,"stand",NA
"DIN8",500,569375,500,8,"gap",NA
"DIN1",500,569875,500,1,"stand",NA
"DIN3",500,570375,500,3,"freq2","2 = down?"
"DIN1",500,570875,500,1,"stand",NA
"DIN9",500,571375,500,9,"novel",NA
"DIN1",500,571875,500,1,"stand",NA
"DIN5",500,572375,500,5,"dur",NA
"DIN1",500,572875,500,1,"stand",NA
"DIN8",500,573375,500,8,"gap",NA
"DIN1",500,573875,500,1,"stand",NA
"DIN9",500,574375,500,9,"novel",NA
"DIN1",500,574875,500,1,"stand",NA
"DIN4",500,575375,500,4,"int",NA
"DIN1",500,575875,500,1,"stand",NA
"DIN9",500,576375,500,9,"novel",NA
"DIN1",500,576875,500,1,"stand",NA
"DIN8",500,577375,500,8,"gap",NA
"DIN1",500,577875,500,1,"stand",NA
"DIN6",500,578375,500,6,"loc1","1 = left?"
"DIN1",500,578875,500,1,"stand",NA
"DIN9",500,579375,500,9,"novel",NA
"DIN1",500,579875,500,1,"stand",NA
"DIN6",500,580375,500,6,"loc1","1 = left?"
"DIN1",501,580876,501,1,"stand",NA
"DIN5",500,581376,500,5,"dur",NA
"DIN1",500,581876,500,1,"stand",NA
"DIN9",500,582376,500,9,"novel",NA
"DIN1",500,582876,500,1,"stand",NA
"DIN4",500,583376,500,4,"int",NA
"DIN1",500,583876,500,1,"stand",NA
"DIN3",500,584376,500,3,"freq2","2 = down?"
"DIN1",500,584876,500,1,"stand",NA
"DIN5",500,585376,500,5,"dur",NA
"DIN1",500,585876,500,1,"stand",NA
"DIN4",500,586376,500,4,"int",NA
"DIN1",500,586876,500,1,"stand",NA
"DIN5",500,587376,500,5,"dur",NA
"DIN1",500,587876,500,1,"stand",NA
"DIN2",500,588376,500,2,"freq1","1 = up?"
"DIN1",500,588876,500,1,"stand",NA
"DIN8",500,589376,500,8,"gap",NA
"DIN1",500,589876,500,1,"stand",NA
"DIN3",500,590376,500,3,"freq2","2 = down?"
"DIN1",500,590876,500,1,"stand",NA
"DIN5",500,591376,500,5,"dur",NA
"DIN1",500,591876,500,1,"stand",NA
"DIN7",500,592376,500,7,"loc2","2 = right?"
"DIN1",500,592876,500,1,"stand",NA
"DIN8",500,593376,500,8,"gap",NA
"DIN1",500,593876,500,1,"stand",NA
"DIN9",500,594376,500,9,"novel",NA
"DIN1",500,594876,500,1,"stand",NA
"DIN4",500,595376,500,4,"int",NA
"DIN1",500,595876,500,1,"stand",NA
"DIN8",501,596377,501,8,"gap",NA
"DIN1",500,596877,500,1,"stand",NA
"DIN6",500,597377,500,6,"loc1","1 = left?"
"DIN1",500,597877,500,1,"stand",NA
"DIN9",500,598377,500,9,"novel",NA
"DIN1",500,598877,500,1,"stand",NA
"DIN4",500,599377,500,4,"int",NA
"DIN1",500,599877,500,1,"stand",NA
"DIN8",500,600377,500,8,"gap",NA
"DIN1",500,600877,500,1,"stand",NA
"DIN3",500,601377,500,3,"freq2","2 = down?"
